date,sales,promotion,holiday,product_category,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,product_category_encoded,predicted_sales
2021-08-10,303.11,0,0,Grocery,2021,8,10,1,0,288.4,312.34,337.2,312.32000000000005,20.36535293089636,2,307.80145
2021-08-11,296.54,0,0,Grocery,2021,8,11,2,0,303.11,328.65,304.31,311.00142857142856,20.66050534116597,2,306.8849
2021-08-12,304.52,0,0,Electronics,2021,8,12,3,0,296.54,339.57,282.65,306.4142857142857,19.62781432656357,1,299.1805
2021-08-13,308.92,0,0,Electronics,2021,8,13,4,0,304.52,322.39,332.82,301.40714285714284,13.167467124551356,1,301.3435
2021-08-14,317.93,0,0,Clothing,2021,8,14,5,1,308.92,310.92,374.26,299.48285714285714,10.25130676919472,0,304.48676
2021-08-15,305.48,1,0,Clothing,2021,8,15,6,1,317.93,283.97,323.62,300.4842857142857,11.782788092724234,0,302.90396
2021-08-16,316.19,0,0,Clothing,2021,8,16,0,0,305.48,288.4,339.86,303.5571428571429,9.301818306625764,0,303.05344
2021-08-17,307.33,0,0,Grocery,2021,8,17,1,0,316.19,303.11,324.08,307.52714285714285,7.512952624821907,2,303.9893
2021-08-18,266.11,0,0,Grocery,2021,8,18,2,0,307.33,296.54,319.83,308.13,7.264644978705359,2,298.9609
2021-08-19,286.44,0,0,Electronics,2021,8,19,3,0,266.11,304.52,339.55,303.78285714285715,17.395972440275134,1,299.5873
2021-08-20,301.95,0,0,Clothing,2021,8,20,4,0,286.44,308.92,314.73,301.2,18.57082119885792,0,297.54404
2021-08-21,280.26,0,0,Electronics,2021,8,21,5,1,301.95,317.93,325.26,300.2042857142857,18.27236698509649,1,299.63245
2021-08-22,316.08,1,0,Grocery,2021,8,22,6,1,280.26,305.48,325.72,294.8228571428572,17.72066375194405,2,297.09113
2021-08-23,334.34,0,0,Grocery,2021,8,23,0,0,316.08,316.19,305.31,296.33714285714285,19.17625068870693,2,302.04736
2021-08-24,327.76,0,0,Grocery,2021,8,24,1,0,334.34,307.33,337.9,298.93,23.127877838947523,2,303.31497
2021-08-25,298.78,0,0,Electronics,2021,8,25,2,0,327.76,266.11,313.95,301.84857142857146,25.5289864197347,1,303.4992
2021-08-26,332.54,1,0,Grocery,2021,8,26,3,0,298.78,286.44,301.74,306.51571428571424,20.371835015646507,2,302.5803
2021-08-27,305.39,0,0,Clothing,2021,8,27,4,0,332.54,301.95,326.99,313.1014285714286,20.251327881211925,0,311.21567
2021-08-28,295.38,0,0,Electronics,2021,8,28,5,1,305.39,280.26,297.7,313.5928571428572,19.97548056517027,1,309.61438
2021-08-29,289.56,0,0,Grocery,2021,8,29,6,1,295.38,316.08,315.65,315.7528571428571,16.23827034537542,2,311.54572
2021-08-30,295.51,0,0,Electronics,2021,8,30,0,0,289.56,334.34,314.33,311.9642857142857,19.00690388353832,1,306.85712
2021-08-31,293.54,0,0,Electronics,2021,8,31,1,0,295.51,327.76,335.67,306.4171428571429,16.942302789452334,1,302.62805
2021-09-01,304.46,0,0,Grocery,2021,9,1,2,0,293.54,298.78,322.89,301.5285714285714,14.521628040696193,2,301.77188
2021-09-02,304.03,0,0,Grocery,2021,9,2,3,0,304.46,332.54,312.34,302.34000000000003,14.50112524369359,2,301.77188
2021-09-03,300.66,0,1,Electronics,2021,9,3,4,0,304.03,305.39,328.65,298.26714285714286,6.276872135823031,1,299.97192
2021-09-04,309.13,0,0,Electronics,2021,9,4,5,1,300.66,295.38,339.57,297.59142857142854,5.600435782359066,1,304.17972
2021-09-05,324.0,0,0,Grocery,2021,9,5,6,1,309.13,289.56,322.39,299.55571428571426,6.945365018344612,2,305.98865
2021-09-06,319.0,0,0,Clothing,2021,9,6,0,0,324.0,295.51,310.92,304.4757142857143,10.1455455860221,0,301.50568
2021-09-07,270.14,0,0,Electronics,2021,9,7,1,0,319.0,293.54,283.97,307.83142857142855,10.562020685093517,1,300.3757
2021-09-08,248.61,0,0,Electronics,2021,9,8,2,0,270.14,304.46,288.4,304.48857142857145,17.356620666256966,1,296.00128
2021-09-09,318.23,0,0,Clothing,2021,9,9,3,0,248.61,304.03,303.11,296.50999999999993,27.33838693119886,0,300.82175
2021-09-10,272.08,0,0,Grocery,2021,9,10,4,0,318.23,300.66,296.54,298.5385714285714,28.49188973993001,2,299.80203
2021-09-11,294.81,1,0,Grocery,2021,9,11,5,1,272.08,309.13,304.52,294.4557142857143,30.137446727253398,2,299.04706
2021-09-12,275.8,1,0,Clothing,2021,9,12,6,1,294.81,324.0,308.92,292.41,29.453608720606788,0,299.8818
2021-09-13,263.08,0,0,Grocery,2021,9,13,0,0,275.8,319.0,317.93,285.5242857142857,26.3032411546186,2,291.91263
2021-09-14,309.88,0,0,Grocery,2021,9,14,1,0,263.08,270.14,305.48,277.5357142857143,22.68466652252153,2,287.21368
2021-09-15,314.17,0,0,Electronics,2021,9,15,2,0,309.88,248.61,316.19,283.2128571428572,25.342359607505244,1,292.37988
2021-09-16,287.42,0,0,Electronics,2021,9,16,3,0,314.17,318.23,307.33,292.5785714285715,22.3621029337356,1,298.43643
2021-09-17,247.1,0,0,Electronics,2021,9,17,4,0,287.42,272.08,266.11,288.1771428571429,19.293301699712316,1,283.81622
2021-09-18,287.98,0,0,Clothing,2021,9,18,5,1,247.1,294.81,286.44,284.60857142857145,24.40102349531621,0,286.22723
2021-09-19,306.74,0,0,Grocery,2021,9,19,6,1,287.98,275.8,301.95,283.6328571428572,24.059277291918978,2,290.4203
2021-09-20,269.34,0,0,Grocery,2021,9,20,0,0,306.74,263.08,280.26,288.05285714285714,25.19564956778825,2,290.64847
2021-09-21,302.62,0,0,Electronics,2021,9,21,1,0,269.34,309.88,316.08,288.94714285714286,24.255081058260544,1,290.99136
2021-09-22,298.69,0,0,Electronics,2021,9,22,2,0,302.62,314.17,334.34,287.91,23.349113473533222,1,293.0923
2021-09-23,310.64,0,0,Clothing,2021,9,23,3,0,298.69,287.42,327.76,285.6985714285714,21.069229086173078,0,294.83997
2021-09-24,301.51,0,1,Grocery,2021,9,24,4,0,310.64,247.1,298.78,289.0157142857143,23.114072089775984,2,293.14117
2021-09-25,279.75,1,0,Clothing,2021,9,25,5,1,301.51,287.98,332.54,296.7885714285714,14.034605360286886,0,302.91397
2021-09-26,323.24,1,0,Grocery,2021,9,26,6,1,279.75,306.74,305.39,295.61285714285714,15.192469312441206,2,300.40842
2021-09-27,296.26,0,0,Clothing,2021,9,27,0,0,323.24,269.34,295.38,297.97,18.19074673196828,0,299.5588
2021-09-28,299.02,0,0,Electronics,2021,9,28,1,0,296.26,302.62,289.56,301.8157142857143,13.323789322288013,1,299.5337
2021-09-29,281.04,0,0,Clothing,2021,9,29,2,0,299.02,298.69,295.51,301.3014285714285,13.357007435013312,0,299.81598
2021-09-30,291.0,0,0,Clothing,2021,9,30,3,0,281.04,310.64,293.54,298.78000000000003,15.436216073462292,0,298.16455
2021-10-01,282.35,0,0,Electronics,2021,10,1,4,0,291.0,301.51,304.46,295.9742857142857,14.688006283065542,1,302.59476
2021-10-02,296.78,0,1,Grocery,2021,10,2,5,1,282.35,279.75,304.03,293.2371428571428,15.25865078601196,2,302.26468
2021-10-03,334.68,0,0,Grocery,2021,10,3,6,1,296.78,323.24,300.66,295.67,14.060439775007406,2,303.62952
2021-10-04,273.22,0,0,Electronics,2021,10,4,0,0,334.68,296.26,309.13,297.3042857142857,17.93114037751202,1,303.11624
2021-10-05,268.63,0,0,Clothing,2021,10,5,1,0,273.22,299.02,324.0,294.0128571428572,20.13406128453632,0,300.56586
2021-10-06,330.57,0,0,Clothing,2021,10,6,2,0,268.63,281.04,319.0,289.6714285714286,22.058877599558727,0,303.31665
2021-10-07,297.23,0,0,Clothing,2021,10,7,3,0,330.57,291.0,270.14,296.7471428571429,26.35430370564681,0,300.54663
2021-10-08,288.31,0,0,Grocery,2021,10,8,4,0,297.23,282.35,248.61,297.63714285714286,26.23278719102244,2,298.26166
2021-10-09,322.79,1,0,Clothing,2021,10,9,5,1,288.31,296.78,318.23,298.48857142857145,25.74612943633139,0,305.67856
2021-10-10,290.18,0,0,Grocery,2021,10,10,6,1,322.79,334.68,272.08,302.2042857142857,27.289111294398197,2,299.28818
2021-10-11,339.14,0,0,Clothing,2021,10,11,0,0,290.18,273.22,294.81,295.8471428571429,23.36376162228166,0,302.9011
2021-10-12,316.52,1,0,Electronics,2021,10,12,1,0,339.14,268.63,275.8,305.2642857142857,25.8737253194186,1,301.6669
2021-10-13,293.55,1,0,Electronics,2021,10,13,2,0,316.52,330.57,263.08,312.10571428571427,20.30468817551098,1,305.92377
2021-10-14,346.82,0,0,Grocery,2021,10,14,3,0,293.55,297.23,309.88,306.81714285714287,19.49907665701519,2,305.91235
2021-10-15,291.94,1,0,Grocery,2021,10,15,4,0,346.82,288.31,314.17,313.90142857142854,23.938426172558287,2,313.57553
2021-10-16,319.3,0,0,Electronics,2021,10,16,5,1,291.94,322.79,287.42,314.42,23.32305797560239,1,312.17752
2021-10-17,310.85,0,0,Electronics,2021,10,17,6,1,319.3,290.18,247.1,313.9214285714285,23.150981569234244,1,308.67953
2021-10-18,331.32,0,0,Clothing,2021,10,18,0,0,310.85,339.14,287.98,316.8742857142857,20.818863127095643,0,313.26132
2021-10-19,336.96,0,0,Electronics,2021,10,19,1,0,331.32,316.52,306.74,315.75714285714287,19.59902609339308,1,315.27365
2021-10-20,306.82,0,0,Grocery,2021,10,20,2,0,336.96,293.55,269.34,318.6771428571428,21.189719767130185,2,313.44382
2021-10-21,291.58,0,0,Electronics,2021,10,21,3,0,306.82,346.82,302.62,320.5728571428572,19.052942654863337,1,320.52426
2021-10-22,316.33,0,0,Grocery,2021,10,22,4,0,291.58,291.94,298.69,312.68142857142857,17.76625305513298,2,309.4429
2021-10-23,294.07,0,0,Grocery,2021,10,23,5,1,316.33,319.3,310.64,316.1657142857143,15.231338152136924,2,314.8751
2021-10-24,348.4,0,0,Clothing,2021,10,24,6,1,294.07,310.85,301.51,312.56142857142856,17.221220851583716,0,314.15384
2021-10-25,311.38,0,1,Clothing,2021,10,25,0,0,348.4,331.32,279.75,317.92571428571426,21.83066639473193,0,314.57968
2021-10-26,301.88,0,0,Clothing,2021,10,26,1,0,311.38,336.96,323.24,315.07714285714286,21.07963844905399,0,315.23688
2021-10-27,313.43,0,0,Clothing,2021,10,27,2,0,301.88,306.82,296.26,310.0657142857143,19.085820091664885,0,307.57925
2021-10-28,283.36,0,0,Electronics,2021,10,28,3,0,313.43,291.58,299.02,311.01000000000005,19.061974364336937,1,307.72363
2021-10-29,291.44,1,0,Clothing,2021,10,29,4,0,283.36,316.33,281.04,309.8357142857143,20.645815441344645,0,307.06497
2021-10-30,335.47,0,0,Electronics,2021,10,30,5,1,291.44,294.07,291.0,306.28000000000003,21.467894633614264,1,303.21472
2021-10-31,298.93,0,0,Clothing,2021,10,31,6,1,335.47,348.4,282.35,312.19428571428574,23.17809156447965,0,311.32877
2021-11-01,291.74,0,0,Clothing,2021,11,1,0,0,298.93,311.38,296.78,305.1271428571428,17.02360881666458,0,307.0539
2021-11-02,324.04,0,0,Grocery,2021,11,2,1,0,291.74,301.88,334.68,302.32142857142856,17.434796078121256,2,308.0973
2021-11-03,337.66,0,0,Electronics,2021,11,3,2,0,324.04,313.43,273.22,305.4871428571428,19.257820674801728,1,305.26245
2021-11-04,328.98,0,0,Grocery,2021,11,4,3,0,337.66,283.36,268.63,308.9485714285715,22.779066726983157,2,310.9343
2021-11-05,335.18,0,0,Clothing,2021,11,5,4,0,328.98,291.44,330.57,315.46571428571434,20.66593965695108,0,321.20212
2021-11-06,300.8,0,0,Electronics,2021,11,6,5,1,335.18,335.47,297.23,321.7142857142857,18.71092359838911,1,323.61276
2021-11-07,288.19,1,0,Clothing,2021,11,7,6,1,300.8,298.93,288.31,316.7614285714286,19.048464880029,0,315.4441
2021-11-08,347.35,0,0,Grocery,2021,11,8,0,0,288.19,291.74,322.79,315.2271428571429,21.0513362317654,2,320.88892
2021-11-09,311.59,0,0,Electronics,2021,11,9,1,0,347.35,324.04,290.18,323.17142857142863,21.20299855254068,1,325.20374
2021-11-10,313.75,1,1,Grocery,2021,11,10,2,0,311.59,337.66,339.14,321.3928571428572,21.6357525978687,2,329.55182
2021-11-11,346.06,0,0,Clothing,2021,11,11,3,0,313.75,328.98,316.52,317.9771428571429,20.496984911839505,0,327.0325
2021-11-12,331.37,0,0,Clothing,2021,11,12,4,0,346.06,335.18,293.55,320.4171428571429,22.90075378256169,0,326.18103
2021-11-13,330.12,0,0,Clothing,2021,11,13,5,1,331.37,300.8,346.82,319.8728571428572,22.533739676527563,0,327.71832
2021-11-14,365.07,0,0,Electronics,2021,11,14,6,1,330.12,288.19,291.94,324.0614285714286,21.07541097153371,1,327.9847
2021-11-15,309.68,0,0,Grocery,2021,11,15,0,0,365.07,347.35,319.3,335.0442857142857,19.21639565331587,2,340.51596
2021-11-16,341.9,0,0,Grocery,2021,11,16,1,0,309.68,311.59,310.85,329.6628571428572,20.43207096232609,2,336.2009
2021-11-17,325.28,0,0,Clothing,2021,11,17,2,0,341.9,313.75,331.32,333.99285714285713,19.13415072088481,0,336.18735
2021-11-18,330.32,0,0,Grocery,2021,11,18,3,0,325.28,346.06,336.96,335.64,17.530180641777463,2,336.3999
2021-11-19,356.34,0,0,Electronics,2021,11,19,4,0,330.32,331.37,306.82,333.39142857142855,16.971431317139782,1,335.65027
2021-11-20,336.76,0,0,Clothing,2021,11,20,5,1,356.34,330.12,291.58,336.9585714285714,18.980938182443257,0,332.8033
2021-11-21,338.21,0,0,Clothing,2021,11,21,6,1,336.76,365.07,316.33,337.90714285714284,18.74669278769485,0,336.83533
2021-11-22,349.74,1,0,Clothing,2021,11,22,0,0,338.21,309.68,294.07,334.07,14.536369331210132,0,333.46686
2021-11-23,321.85,0,0,Electronics,2021,11,23,1,0,349.74,341.9,348.4,339.7928571428571,10.718017096282953,1,337.37762
2021-11-24,313.23,0,0,Clothing,2021,11,24,2,0,321.85,325.28,311.38,336.92857142857144,12.578635893943314,0,337.0624
2021-11-25,310.0,0,0,Clothing,2021,11,25,3,0,313.23,330.32,301.88,335.2071428571429,15.025103121427778,0,336.73285
2021-11-26,292.45,0,0,Clothing,2021,11,26,4,0,310.0,356.34,313.43,332.3042857142857,17.82812465099564,0,337.8798
2021-11-27,373.8,0,0,Clothing,2021,11,27,5,1,292.45,336.76,283.36,323.1771428571428,19.725480741319952,0,327.70184
2021-11-28,311.51,0,0,Grocery,2021,11,28,6,1,373.8,338.21,291.44,328.46857142857147,27.437057318264245,2,329.88898
2021-11-29,330.06,1,0,Clothing,2021,11,29,0,0,311.51,349.74,335.47,324.6542857142857,27.711637060473805,0,334.23776
2021-11-30,329.87,1,0,Electronics,2021,11,30,1,0,330.06,321.85,298.93,321.8428571428572,25.66517985798753,1,327.48126
2021-12-01,342.48,0,0,Clothing,2021,12,1,2,0,329.87,313.23,291.74,322.98857142857145,25.84393895969372,0,329.26196
2021-12-02,353.57,0,0,Clothing,2021,12,2,3,0,342.48,310.0,324.04,327.1671428571429,26.362593267915155,0,331.71793
2021-12-03,355.41,0,0,Grocery,2021,12,3,4,0,353.57,292.45,337.66,333.3914285714286,26.77413517344168,2,339.47064
2021-12-04,327.48,0,0,Clothing,2021,12,4,5,1,355.41,373.8,328.98,342.38571428571424,20.589085180538184,0,347.53555
2021-12-05,336.76,0,0,Grocery,2021,12,5,6,1,327.48,311.51,335.18,335.7685714285714,15.664607058133686,2,337.70026
2021-12-06,346.71,0,1,Electronics,2021,12,6,0,0,336.76,330.06,300.8,339.3757142857143,11.501476509769736,1,338.35672
2021-12-07,337.05,0,0,Grocery,2021,12,7,1,0,346.71,329.87,288.19,341.75428571428574,10.96289021676258,2,340.37067
2021-12-08,375.14,0,0,Clothing,2021,12,8,2,0,337.05,342.48,347.35,342.78000000000003,9.955226433053229,0,345.64243
2021-12-09,353.79,0,0,Electronics,2021,12,9,3,0,375.14,353.57,311.59,347.4457142857144,15.755086858053092,1,352.9652
2021-12-10,359.66,1,0,Clothing,2021,12,10,4,0,353.79,355.41,313.75,347.4771428571429,15.76955264033276,0,351.017
2021-12-11,359.2,0,0,Grocery,2021,12,11,5,1,359.66,327.48,346.06,348.0842857142857,16.201770332429675,2,350.567
2021-12-12,370.41,0,0,Electronics,2021,12,12,6,1,359.2,336.76,331.37,352.61571428571426,13.725097276090215,1,357.54532
2021-12-13,351.56,0,0,Electronics,2021,12,13,0,0,370.41,346.71,330.12,357.42285714285714,13.125943412808171,1,364.0642
2021-12-14,323.0,0,0,Grocery,2021,12,14,1,0,351.56,337.05,365.07,358.11571428571426,12.582989651568552,2,362.25446
2021-12-15,357.94,0,0,Grocery,2021,12,15,2,0,323.0,375.14,309.68,356.10857142857145,16.88756192051113,2,356.5335
2021-12-16,337.93,0,0,Electronics,2021,12,16,3,0,357.94,353.79,341.9,353.65142857142854,14.776301328560786,1,359.05695
2021-12-17,341.4,0,0,Electronics,2021,12,17,4,0,337.93,359.66,325.28,351.38571428571424,15.922962305157643,1,356.56454
2021-12-18,364.72,0,0,Grocery,2021,12,18,5,1,341.4,359.2,330.32,348.77714285714285,15.83699541609968,2,351.5647
2021-12-19,378.78,0,0,Clothing,2021,12,19,6,1,364.72,370.41,356.34,349.5657142857143,16.563254367368007,0,359.66342
2021-12-20,355.47,0,0,Electronics,2021,12,20,0,0,378.78,351.56,336.76,350.7614285714285,18.50689279572404,1,358.13568
2021-12-21,362.25,0,0,Grocery,2021,12,21,1,0,355.47,323.0,338.21,351.32000000000005,18.593813487287715,2,354.0229
2021-12-22,391.14,1,0,Clothing,2021,12,22,2,0,362.25,357.94,349.74,356.9271428571429,13.97462905206821,0,365.36142
2021-12-23,362.95,0,0,Electronics,2021,12,23,3,0,391.14,337.93,321.85,361.67,19.077789878985605,1,365.67596
2021-12-24,411.2,0,0,Electronics,2021,12,24,4,0,362.95,341.4,313.23,365.2442857142857,15.981210693754086,1,365.47253
2021-12-25,371.52,0,0,Grocery,2021,12,25,5,1,411.2,364.72,310.0,375.2157142857144,19.91551560730584,2,371.6037
2021-12-26,326.03,1,0,Clothing,2021,12,26,6,1,371.52,378.78,292.45,376.1871428571429,19.47930159108054,0,359.87863
2021-12-27,377.35,0,0,Electronics,2021,12,27,0,0,326.03,355.47,373.8,368.6514285714285,27.04368775923723,1,369.73157
2021-12-28,370.95,0,0,Clothing,2021,12,28,1,0,377.35,362.25,311.51,371.7771428571428,26.52574454769553,0,371.34094
2021-12-29,390.16,0,0,Clothing,2021,12,29,2,0,370.95,391.14,330.06,373.02,26.206855337234646,0,371.7404
2021-12-30,378.87,0,0,Electronics,2021,12,30,3,0,390.16,362.95,329.87,372.88,26.09630752935641,1,371.35495
2021-12-31,363.68,0,0,Clothing,2021,12,31,4,0,378.87,411.2,342.48,375.1542857142857,25.778454089378133,0,370.32776
2022-01-01,343.22,0,1,Electronics,2022,1,1,5,1,363.68,371.52,353.57,368.3657142857143,20.39993860868617,1,371.91412
2022-01-02,364.57,1,0,Clothing,2022,1,2,6,1,343.22,326.03,355.41,364.3228571428571,22.378894606516784,0,368.8568
2022-01-03,352.78,0,0,Electronics,2022,1,3,0,0,364.57,377.35,327.48,369.8285714285715,14.86840882382686,1,372.3746
2022-01-04,359.22,0,0,Grocery,2022,1,4,1,0,352.78,370.95,336.76,366.3185714285714,15.67513256570567,2,374.86343
2022-01-05,383.65,0,0,Electronics,2022,1,5,2,0,359.22,390.16,346.71,364.6428571428572,15.7244085360813,1,377.00256
2022-01-06,406.31,0,1,Electronics,2022,1,6,3,0,383.65,378.87,337.05,363.7128571428572,14.06908397194304,1,379.42383
2022-01-07,381.84,1,0,Electronics,2022,1,7,4,0,406.31,363.68,375.14,367.6328571428572,21.074659122816776,1,373.67505
2022-01-08,351.07,0,0,Clothing,2022,1,8,5,1,381.84,343.22,353.79,370.2271428571429,21.61771319565498,0,371.53635
2022-01-09,384.91,0,0,Grocery,2022,1,9,6,1,351.07,364.57,359.66,371.34857142857146,20.13603852844748,2,372.7029
2022-01-10,400.98,0,0,Clothing,2022,1,10,0,0,384.91,352.78,359.2,374.2542857142857,20.45980356466896,0,374.7137
2022-01-11,365.89,0,0,Clothing,2022,1,11,1,0,400.98,359.22,370.41,381.14,20.136404842972585,0,381.174
2022-01-12,376.43,0,0,Electronics,2022,1,12,2,0,365.89,383.65,351.56,382.0928571428572,19.05504894972149,1,379.3676
2022-01-13,380.42,0,0,Clothing,2022,1,13,3,0,376.43,406.31,323.0,381.06142857142856,19.15187408460255,0,379.2714
2022-01-14,365.45,1,0,Electronics,2022,1,14,4,0,380.42,381.84,357.94,377.36285714285714,15.641455297049792,1,375.77158
2022-01-15,395.13,1,0,Grocery,2022,1,15,5,1,365.45,351.07,337.93,375.0214285714286,16.080143478395758,2,378.03284
2022-01-16,380.76,0,0,Clothing,2022,1,16,6,1,395.13,384.91,341.4,381.3157142857143,13.569472916741638,0,385.22623
2022-01-17,392.58,1,0,Clothing,2022,1,17,0,0,380.76,400.98,364.72,380.7228571428572,13.476604065674175,0,382.62994
2022-01-18,367.44,0,0,Clothing,2022,1,18,1,0,392.58,365.89,378.78,379.5228571428572,11.61804015929294,0,381.67825
2022-01-19,377.44,0,0,Electronics,2022,1,19,2,0,367.44,376.43,355.47,379.7442857142857,11.326006735452497,1,379.60944
2022-01-20,401.63,0,0,Electronics,2022,1,20,3,0,377.44,380.42,362.25,379.8885714285714,11.283100089032915,1,379.81522
2022-01-21,380.72,0,0,Clothing,2022,1,21,4,0,401.63,365.45,391.14,382.9185714285714,13.976117043697784,0,380.438
2022-01-22,423.7,0,0,Clothing,2022,1,22,5,1,380.72,395.13,362.95,385.1,11.820627450919382,0,388.69055
2022-01-23,382.15,0,0,Grocery,2022,1,23,6,1,423.7,380.76,411.2,389.18142857142857,18.757736562615527,2,394.41016
2022-01-24,395.61,0,0,Grocery,2022,1,24,0,0,382.15,392.58,371.52,389.38000000000005,18.660835101001496,2,390.37656
2022-01-25,410.73,0,0,Grocery,2022,1,25,1,0,395.61,367.44,326.03,389.812857142857,18.782181018444778,2,388.84912
2022-01-26,364.67,0,0,Grocery,2022,1,26,2,0,410.73,377.44,377.35,395.9971428571429,17.252470078502917,2,390.70178
2022-01-27,358.78,0,0,Grocery,2022,1,27,3,0,364.67,401.63,370.95,394.17285714285714,19.998385530078053,2,388.0099
2022-01-28,364.43,0,1,Electronics,2022,1,28,4,0,358.78,380.72,390.16,388.0514285714286,23.57383678895912,1,390.25186
2022-01-29,421.14,0,0,Grocery,2022,1,29,5,1,364.43,423.7,378.87,385.72428571428566,25.168325237055257,2,392.66397
2022-01-30,385.78,0,0,Grocery,2022,1,30,6,1,421.14,382.15,363.68,385.35857142857145,24.535176399457125,2,393.05502
2022-01-31,448.91,0,0,Clothing,2022,1,31,0,0,385.78,395.61,343.22,385.8771428571428,24.494385556890823,0,397.2925
2022-02-01,387.38,1,0,Electronics,2022,2,1,1,0,448.91,410.73,364.57,393.4914285714285,34.33273628699718,1,402.69925
2022-02-02,403.27,0,0,Grocery,2022,2,2,2,0,387.38,364.67,352.78,390.1557142857143,33.50301720599009,2,396.25912
2022-02-03,431.32,0,0,Grocery,2022,2,3,3,0,403.27,358.78,359.22,395.67,31.739366723362902,2,397.38617
2022-02-04,441.5,1,0,Grocery,2022,2,4,4,0,431.32,364.43,383.65,406.0328571428572,29.4467121618525,2,423.82907
2022-02-05,443.49,0,0,Clothing,2022,2,5,5,1,441.5,421.14,406.31,417.04285714285714,25.433681549138974,0,425.09384
2022-02-06,427.31,0,0,Clothing,2022,2,6,6,1,443.49,385.78,381.84,420.2357142857142,27.363410397309572,0,428.00983
2022-02-07,424.49,0,0,Clothing,2022,2,7,0,0,427.31,448.91,351.07,426.1685714285714,22.76325652491793,0,426.4862
2022-02-08,416.72,1,0,Grocery,2022,2,8,1,0,424.49,387.38,384.91,422.68,20.450954337964237,2,419.92572
2022-02-09,421.29,0,0,Clothing,2022,2,9,2,0,416.72,403.27,400.98,426.87142857142857,13.99943026052203,0,421.2272
